project_id,project,category,opportunity_signal_grade,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,source_table
recent_i-missed-the-moving-blocks-so,"I missed the moving blocks, so",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pocketcoded-py,PocketCoded Py,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ifso,Ifso,Hardware,D: 信号稀疏,1,0,0,0,0,0,0,2,1,3,04_recent_project_feature_scores.csv
recent_fetchmark,FetchMark,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_acurite-433mhz-sensor-to-weather-underground,Acurite 433MHz Sensor to Weather Underground,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_limitless-library,Limitless Library,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_wireshark-in-a-tui,Wireshark in a TUI,SaaS / Software,D: 信号稀疏,0,2,0,3,1,1,0,3,2,8,04_recent_project_feature_scores.csv
recent_dribbling-the-ai-watermark-directly-in-prompt,Dribbling the AI Watermark Directly In-Prompt,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-designed-a-quantum-computer,I Designed a Quantum Computer,SaaS / Software,B: 有重新选择和商业意图,3,3,1,6,5,5,0,7,4,22,04_recent_project_feature_scores.csv
recent_inferit,InferIt,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_built-an-on-device-dictation-agent-for,Built an on-device dictation agent for,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_shotsweep,ShotSweep,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_query-historical-data-with-time-travel,Query Historical Data with Time Travel,SaaS / Software,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_slab,Slab,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_lightweight-system-monitor-for-linux-vps,Lightweight system monitor for Linux VPS,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-a-cybersecurity-challenge-for,I built a cybersecurity challenge for,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_typeclip,Typeclip,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_latticedb,LatticeDB,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_is-this-the-limit-of-what,Is this the limit of what,SaaS / Software,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_offer-discounts-and-get-more-visitors,Offer discounts and get more visitors,SaaS / Software,B: 有重新选择和商业意图,2,2,1,1,2,1,1,1,1,8,04_recent_project_feature_scores.csv
recent_jeopardygithub-github-repo-to-jeopardy-game,JeopardyGithub: GitHub Repo to Jeopardy Game,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_canaster-is-a-canvas-based-visual,Canaster is a canvas based visual,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_searching-for-optimal-strategies-in-a,Searching for optimal strategies in a,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_provensql,Provensql,AI Products,D: 信号稀疏,0,0,0,1,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_a-portable-evidence-record-for-what,A portable evidence record for what,AI Products,D: 信号稀疏,2,1,1,0,0,0,0,0,1,6,04_recent_project_feature_scores.csv
recent_canvasformusic,CanvasForMusic,AI Products,D: 信号稀疏,2,0,0,1,1,1,0,1,0,3,04_recent_project_feature_scores.csv
recent_thegitai,TheGitAI,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_toolhub,ToolHub,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_fingerink,Fingerink,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_minuteboard,minuteboard,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_save-claude-codex-grok-and-opencode,"Save Claude, codex, Grok and OpenCode",AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_orbit,Orbit,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_music-rhythm-reading-trainer,Music Rhythm Reading Trainer,AI Products,D: 信号稀疏,0,0,0,1,2,1,1,1,0,3,04_recent_project_feature_scores.csv
recent_audit-ai-generated-code-with-go,Audit AI Generated Code with Go,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_voxeltv,VoxelTV,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_gibson-adk-and-zero-trust-runtime,Gibson ADK and Zero Trust Runtime,AI Products,D: 信号稀疏,1,0,1,1,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_bay,Bay,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_mindspark,Mindspark,Developer Tools,A: 行为链较完整,80,68,40,74,79,51,13,156,90,364,04_recent_project_feature_scores.csv
recent_cinderella,Cinderella,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_gpu-accelerated-pdal,GPU Accelerated PDAL,Developer Tools,D: 信号稀疏,0,0,0,0,1,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_i-made-a-raspberry-with-qwen,I made a Raspberry with Qwen,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_see-if-bloated-skills-are-degrading,See if bloated 'skills' are degrading,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_systemg-compares-to-other-process-managers,Systemg compares to other process managers,SaaS / Software,D: 信号稀疏,4,0,1,7,6,4,1,9,5,21,04_recent_project_feature_scores.csv
recent_keenable,Keenable,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_hunch,Hunch,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_rust-analyzer-mcp-server-crate,Rust Analyzer MCP Server Crate,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-hash-chained-ledger-for-ai-reasoning,A hash-chained ledger for AI reasoning,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,2,2,04_recent_project_feature_scores.csv
recent_muro-3-0,Muro 3.0,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_skills-wiki,Skills Wiki,AI Products,D: 信号稀疏,0,0,0,2,1,0,0,1,0,4,04_recent_project_feature_scores.csv
recent_rank21,Rank21,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-a-saas-without-knowing,I built a SaaS without knowing,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_reproduce-a-cross-company-ai-agent-handoff,"Reproduce a cross-company AI agent handoff,",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_strangercard,StrangerCard,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-daily-cartoon-contest-between-ai,A daily cartoon contest between AI,AI Products,D: 信号稀疏,2,1,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_local-dictation-and-meeting-notes-for,Local dictation and meeting notes for,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_make-a-hug,Make a Hug,Marketplace / Platform Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_xwm,XWM,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_patches-cafe-an-offline-rectangle-covering-puzzle,"Patches.cafe, an offline rectangle-covering puzzle",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-34-mb-search-engine-that,A 34 MB search engine that,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_red-team-llm-reasoning-and-agent-actions,Red-team LLM reasoning and agent actions,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-cemetery-for-failed-side-projects,A cemetery for failed side projects,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_turn-any-website-into-a-cli,Turn any website into a CLI,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_unbox-ai-visualize-your-ai-traces-like,Unbox-AI Visualize your AI traces like,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_myprs,MyPRs,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_open-source-amdgcn-kernels-for-optimizing-llm,Open-source AMDGCN kernels for optimizing LLM,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-distributed-agent-runtime-with-swim,A distributed agent runtime with SWIM,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mit-beer-game-free-in-the,MIT Beer Game free in the,SaaS / Software,A: 行为链较完整,3,2,3,6,2,2,0,2,2,17,04_recent_project_feature_scores.csv
recent_zoetrope,Zoetrope,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_candlebar,Candlebar,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_crilio,Crilio,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_github-dashboard-aka-gitbiased,GitHub Dashboard aka GitBiased,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,1,1,04_recent_project_feature_scores.csv
recent_privacy-first-screen-time-tracker-and-blocker,Privacy-First Screen-Time Tracker and Blocker,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sktime-cli-a-command-line-tool-to,Sktime-CLI A command line tool to,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,1,1,04_recent_project_feature_scores.csv
recent_pyxle,Pyxle,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_gitrank-lol,GitRank.lol,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_wirespan-a-daily-power-grid-optimization,"Wirespan, a daily power grid optimization",Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_canned-web,Canned Web,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_turn-a-sandbox-into-an-mcp,Turn a Sandbox into an MCP,AI Products,D: 信号稀疏,4,1,1,4,3,3,0,7,3,15,04_recent_project_feature_scores.csv
recent_apple-unified-logging-for-stdio-mcp,Apple Unified Logging for Stdio MCP,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_speech-generation,Speech Generation,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-skill-for-uploading-full-resolution-images,A skill for uploading full-resolution images,AI Products,D: 信号稀疏,0,0,0,1,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_readplusone,ReadPlusOne,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_diet-cola-themed-chrome-extension-to,Diet Cola themed Chrome Extension to,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_flying-toasters-reverse-engineered-1-1-in-the,"""Flying Toasters!"" reverse-engineered 1:1, in the",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_texttoolsstudio,TextToolsStudio,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-let-a-subagent-workflow-refactor,I let a subagent workflow refactor,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_vidscio,VidScio,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,1,1,04_recent_project_feature_scores.csv
recent_npx-x402-hosting-deploy,npx x402-hosting deploy,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_square-sketch,Square Sketch,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_efficient-way-to-learn-breadth-first-connecting,"Efficient way to learn breadth-first, connecting",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-a-search-engine-for,I built a search engine for,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_nori-robotics,Nori Robotics,Hardware,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_almanac,Almanac,AI Products,D: 信号稀疏,2,0,1,2,2,1,0,3,2,8,04_recent_project_feature_scores.csv
recent_hebbian-robotics,Hebbian Robotics,Hardware,D: 信号稀疏,1,0,1,2,2,1,0,3,1,7,04_recent_project_feature_scores.csv
recent_ask-hn-launch-board-built-only,Ask HN: Launch board built only,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_salem-robotics,Salem Robotics,Hardware,D: 信号稀疏,1,0,1,0,0,0,0,0,1,4,04_recent_project_feature_scores.csv
recent_risklytics,Risklytics,Hardware,D: 信号稀疏,2,0,0,1,1,1,0,1,0,3,04_recent_project_feature_scores.csv
recent_self-hosted-social-media-agents-with-raspberry,Self-Hosted Social Media Agents with Raspberry,AI Products,D: 信号稀疏,2,0,1,1,0,0,0,0,1,5,04_recent_project_feature_scores.csv
recent_aristra-your-life-os,"Aristra, your life OS",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_zero-friction-local-ai-for,Zero () friction local AI for,Hardware,D: 信号稀疏,3,0,0,1,1,1,0,1,0,4,04_recent_project_feature_scores.csv
recent_we-chased-a-weather-balloon-across,We chased a weather balloon across,Hardware,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_vendo,Vendo,AI Products,D: 信号稀疏,2,0,0,1,1,1,0,1,0,4,04_recent_project_feature_scores.csv
recent_sheeplaunch,Sheeplaunch,Marketplace / Platform Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_an-attempt-to-do-a-healthy,An attempt to do a healthy,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
