project_id,project,category,source,event_year,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,money_per_attention,outcome_per_attention,reselection_per_attention,friction_per_usage,opportunity_signal_grade
recent_agentmachinist-issue-to-reviewed-pr-with,"AgentMachinist, issue to reviewed PR with",AI Products,show_hn,2026,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_revealed,Revealed,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-tui-for-inspecting-snowflake-tasks,A TUI for Inspecting Snowflake Tasks,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_prompt-builder,Prompt Builder,AI Products,show_hn,2026,17,7,4,25,21,21,0,32,12,66,0.235,1.235,0.412,0.571,A: 行为链较完整
recent_a-robot-football-league-where-frontier,A robot football league where frontier,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_otter-experimental-multi-threaded-javascript-runtime-written,Otter: experimental multi-threaded JavaScript runtime written,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_cuemap,CueMap,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_free-economic-nexus-checker-for-online,Free economic nexus checker for online,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ebm-lens-searches-biomedical-papers-ranks,"EBM Lens, searches biomedical papers, ranks",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-layer-for-robotics-dataset-quality,A Layer for robotics dataset quality,Hardware,show_hn,2026,3,0,2,3,3,2,0,4,1,13,0.667,1.0,0.0,0.5,A: 行为链较完整
recent_a-time-capsule-where-the-only,A time capsule where the only,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_fake-bpy-module,fake-bpy-module,AI Products,show_hn,2026,1,1,0,1,0,0,0,1,1,3,0.0,0.0,1.0,1.0,D: 信号稀疏
recent_kuma-voice,Kuma Voice,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_witstep,Witstep,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_remap,Remap,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_chapter-zero,Chapter Zero,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_music-puzzle-game-on-steroids,Music Puzzle Game on Steroids,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_modelmri,ModelMRI,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_web-game-player-vs-computer,"Web Game ""Player vs. Computer""",AI Products,show_hn,2026,3,3,3,6,3,3,0,3,0,9,1.0,1.0,1.0,0.0,A: 行为链较完整
recent_dependency-graph-and-impact-analysis-for,Dependency graph and impact analysis for,Developer Tools,show_hn,2026,1,1,0,1,1,1,0,2,1,4,0.0,1.0,1.0,1.0,D: 信号稀疏
recent_toned-an-iphone-darkroom-app-that,"Toned, an iPhone darkroom app that",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-single-homepage-link-you-can,A single homepage link you can,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_routebase,Routebase,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_zeitgeist-game,Zeitgeist Game,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_dblift,DBLift,AI Products,show_hn,2026,0,0,0,1,1,1,0,2,1,2,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_typebase,Typebase,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_a-local-tool-that-logs-every,A local tool that logs every,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_vyukov-mpsc-queue-in-c-20-with,Vyukov MPSC queue in C++20 with,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_code-stitcher,Code Stitcher,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_backpressure-systems-adds-mcp-and-cli,backpressure.systems adds MCP and CLI,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-fear-my-tasks,I fear my tasks,Developer Tools,show_hn,2026,523,171,116,642,564,497,30,716,424,2163,0.222,1.078,0.327,0.853,A: 行为链较完整
recent_exit-planning-guidance-for-private-company,Exit planning guidance for private company,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-daily-word-game-where-you,A daily word game where you,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_firmament-is-the-limit,Firmament is the Limit,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_storemock-a-free-in-browser-tool-to,"StoreMock, a free, in-browser tool to",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_wfy24-weather-widget-with-hyper-local-forecasting,WFY24 weather widget with hyper-local forecasting,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_banking-access-index,Banking Access Index,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_the-great-mountains-and-the-weather,The Great Mountains and the Weather,AI Products,show_hn,2026,0,0,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_buslens,Buslens,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_octomind-routines,Octomind Routines,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_hostflip,Hostflip,AI Products,show_hn,2026,0,1,0,0,1,0,0,1,1,4,0.0,1.0,1.0,1.0,D: 信号稀疏
recent_postrank,PostRank,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_spinifex,Spinifex,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_scribble-write-on-your-desktop-with-any,"Scribble/write on your desktop, with any",AI Products,show_hn,2026,1,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_launched-free-browser-agent,Launched free browser agent,AI Products,show_hn,2026,2,3,3,4,1,1,0,2,3,16,1.5,0.5,1.5,3.0,B: 有重新选择和商业意图
recent_multiplayer-laser-simulator,Multiplayer Laser Simulator,SaaS / Software,show_hn,2026,3,1,0,0,1,0,1,1,2,8,0.0,0.333,0.333,2.0,D: 信号稀疏
recent_llm-powered-webapp-to-build-llm-powered-webapps,LLM-powered webapp to build LLM-powered webapps,AI Products,show_hn,2026,0,0,0,1,1,1,0,2,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_propose-and-dual-control-for-dns-changes,Propose and Dual-Control for DNS Changes,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_openspender-gives-your-agents-wallets,Openspender gives your agents wallets,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_masker,Masker,Hardware,show_hn,2026,4,3,0,3,3,3,0,3,1,13,0.0,0.75,0.75,0.333,D: 信号稀疏
recent_handwrought,HandWrought,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_hands-on-docker-security-labs-from-cis,"Hands-on Docker security labs, from CIS",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_magecdn,MageCDN,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-proxy-that-makes-forgejo-speak,A proxy that makes Forgejo speak,AI Products,show_hn,2026,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_implementation-of-kimi-k3-in-pytorch,Implementation of Kimi K3 in PyTorch,SaaS / Software,show_hn,2026,0,0,0,1,2,1,0,1,0,2,0.0,2.0,0.0,0.0,D: 信号稀疏
recent_weavit-ui,Weavit UI,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_building-a-marketplace-where-you-post,Building a marketplace where you post,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_declaude,Declaude,AI Products,show_hn,2026,2711,1094,542,569,843,90,394,977,1218,7180,0.2,0.311,0.404,13.533,B: 有重新选择和商业意图
recent_using-golang-to-speed-up-monte,Using Golang to Speed Up Monte,SaaS / Software,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_a-batch-settlement-layer-for-tokenized,A batch settlement layer for tokenized,Hardware,show_hn,2026,0,0,1,1,0,0,0,1,1,2,1.0,0.0,0.0,1.0,D: 信号稀疏
recent_hacker-news-keeps-flagging-my-startup,Hacker News keeps flagging my startup,Marketplace / Platform Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_reachpad-cli,Reachpad CLI,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agent-purge,Agent Purge,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_captureagent,CaptureAgent,AI Products,show_hn,2026,1,0,1,0,0,0,0,1,1,3,1.0,0.0,0.0,1.0,D: 信号稀疏
recent_agent-skill-to-create-html-docs,Agent skill to create HTML docs,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_highrise,Highrise,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_use-fs,Use-Fs,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_slash-tokens,Slash-tokens,AI Products,show_hn,2026,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_game-to-see-if-you-re-over-under-confident,Game to see if you're over-/under-confident,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_invoker-game,Invoker Game,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_texbrain-a-latex-editor-that-runs,"TeXbrain, a LaTeX editor that runs",AI Products,show_hn,2026,0,0,0,1,1,0,0,1,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_1-bit-pixel-pixel-art-editor,"1 Bit Pixel, pixel art editor",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_flinch,Flinch,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_graphlib-3-1,Graphlib 3.1,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_codex-claude-code-harness-for,Codex / Claude Code harness for,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ecdeos,Ecdeos,Hardware,show_hn,2026,0,0,0,1,1,1,0,2,1,2,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_ducky-media-for-macos-private-cloud,"Ducky Media for macOS, private cloud",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-spatial-graph-alternative,I built a spatial graph alternative,SaaS / Software,show_hn,2026,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_feral,Feral,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sillage-a-4-mb-memory-that,Sillage a 4 MB memory that,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_minimax-h3,MiniMax H3,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_oynix,Oynix,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_open-sourcing-monsterwriter-piece-by-piece,"Open sourcing MonsterWriter, piece by piece",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ai-seo-blog-driven-by-deep,AI SEO Blog driven by deep,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mulmoterminal,MulmoTerminal,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_cumetal,CuMetal,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_gateproof-offline-first-event-check-in-no-backend,"GateProof: offline-first event check-in, no backend,",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-missed-the-moving-blocks-so,"I missed the moving blocks, so",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pocketcoded-py,PocketCoded Py,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ifso,Ifso,Hardware,show_hn,2026,1,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_fetchmark,FetchMark,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_acurite-433mhz-sensor-to-weather-underground,Acurite 433MHz Sensor to Weather Underground,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_limitless-library,Limitless Library,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_wireshark-in-a-tui,Wireshark in a TUI,SaaS / Software,show_hn,2026,0,2,0,3,1,1,0,3,2,8,0.0,1.0,2.0,2.0,D: 信号稀疏
recent_dribbling-the-ai-watermark-directly-in-prompt,Dribbling the AI Watermark Directly In-Prompt,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-designed-a-quantum-computer,I Designed a Quantum Computer,SaaS / Software,show_hn,2026,3,3,1,6,5,5,0,7,4,22,0.333,1.667,1.0,0.8,B: 有重新选择和商业意图
recent_inferit,InferIt,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_built-an-on-device-dictation-agent-for,Built an on-device dictation agent for,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_shotsweep,ShotSweep,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_query-historical-data-with-time-travel,Query Historical Data with Time Travel,SaaS / Software,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_slab,Slab,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_lightweight-system-monitor-for-linux-vps,Lightweight system monitor for Linux VPS,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-cybersecurity-challenge-for,I built a cybersecurity challenge for,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_typeclip,Typeclip,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_latticedb,LatticeDB,AI Products,show_hn,2026,1,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_is-this-the-limit-of-what,Is this the limit of what,SaaS / Software,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_offer-discounts-and-get-more-visitors,Offer discounts and get more visitors,SaaS / Software,show_hn,2026,2,2,1,1,2,1,1,1,1,8,0.5,1.0,1.0,1.0,B: 有重新选择和商业意图
recent_jeopardygithub-github-repo-to-jeopardy-game,JeopardyGithub: GitHub Repo to Jeopardy Game,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_canaster-is-a-canvas-based-visual,Canaster is a canvas based visual,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_searching-for-optimal-strategies-in-a,Searching for optimal strategies in a,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_provensql,Provensql,AI Products,show_hn,2026,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-portable-evidence-record-for-what,A portable evidence record for what,AI Products,show_hn,2026,2,1,1,0,0,0,0,0,1,6,0.5,0.0,0.5,1.0,D: 信号稀疏
recent_canvasformusic,CanvasForMusic,AI Products,show_hn,2026,2,0,0,1,1,1,0,1,0,3,0.0,0.5,0.0,0.0,D: 信号稀疏
recent_thegitai,TheGitAI,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_toolhub,ToolHub,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_fingerink,Fingerink,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_minuteboard,minuteboard,Hardware,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_save-claude-codex-grok-and-opencode,"Save Claude, codex, Grok and OpenCode",AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_orbit,Orbit,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_music-rhythm-reading-trainer,Music Rhythm Reading Trainer,AI Products,show_hn,2026,0,0,0,1,2,1,1,1,0,3,0.0,2.0,0.0,0.0,D: 信号稀疏
recent_audit-ai-generated-code-with-go,Audit AI Generated Code with Go,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_voxeltv,VoxelTV,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_gibson-adk-and-zero-trust-runtime,Gibson ADK and Zero Trust Runtime,AI Products,show_hn,2026,1,0,1,1,0,0,0,0,0,2,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_bay,Bay,AI Products,show_hn,2026,1,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_mindspark,Mindspark,Developer Tools,show_hn,2026,80,68,40,74,79,51,13,156,90,364,0.5,0.988,0.85,1.765,A: 行为链较完整
recent_cinderella,Cinderella,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_gpu-accelerated-pdal,GPU Accelerated PDAL,Developer Tools,show_hn,2026,0,0,0,0,1,0,0,1,1,2,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_i-made-a-raspberry-with-qwen,I made a Raspberry with Qwen,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_see-if-bloated-skills-are-degrading,See if bloated 'skills' are degrading,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_systemg-compares-to-other-process-managers,Systemg compares to other process managers,SaaS / Software,show_hn,2026,4,0,1,7,6,4,1,9,5,21,0.25,1.5,0.0,1.25,D: 信号稀疏
recent_keenable,Keenable,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_hunch,Hunch,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_rust-analyzer-mcp-server-crate,Rust Analyzer MCP Server Crate,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-hash-chained-ledger-for-ai-reasoning,A hash-chained ledger for AI reasoning,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,2,2,0.0,0.0,0.0,2.0,D: 信号稀疏
recent_muro-3-0,Muro 3.0,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_skills-wiki,Skills Wiki,AI Products,show_hn,2026,0,0,0,2,1,0,0,1,0,4,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_rank21,Rank21,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-saas-without-knowing,I built a SaaS without knowing,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_reproduce-a-cross-company-ai-agent-handoff,"Reproduce a cross-company AI agent handoff,",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_strangercard,StrangerCard,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-daily-cartoon-contest-between-ai,A daily cartoon contest between AI,AI Products,show_hn,2026,2,1,0,0,0,0,0,0,0,2,0.0,0.0,0.5,0.0,D: 信号稀疏
recent_local-dictation-and-meeting-notes-for,Local dictation and meeting notes for,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_make-a-hug,Make a Hug,Marketplace / Platform Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_xwm,XWM,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_patches-cafe-an-offline-rectangle-covering-puzzle,"Patches.cafe, an offline rectangle-covering puzzle",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-34-mb-search-engine-that,A 34 MB search engine that,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_red-team-llm-reasoning-and-agent-actions,Red-team LLM reasoning and agent actions,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-cemetery-for-failed-side-projects,A cemetery for failed side projects,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_turn-any-website-into-a-cli,Turn any website into a CLI,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_unbox-ai-visualize-your-ai-traces-like,Unbox-AI Visualize your AI traces like,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_myprs,MyPRs,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_open-source-amdgcn-kernels-for-optimizing-llm,Open-source AMDGCN kernels for optimizing LLM,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-distributed-agent-runtime-with-swim,A distributed agent runtime with SWIM,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mit-beer-game-free-in-the,MIT Beer Game free in the,SaaS / Software,show_hn,2026,3,2,3,6,2,2,0,2,2,17,1.0,0.667,0.667,1.0,A: 行为链较完整
recent_zoetrope,Zoetrope,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_candlebar,Candlebar,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_crilio,Crilio,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_github-dashboard-aka-gitbiased,GitHub Dashboard aka GitBiased,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_privacy-first-screen-time-tracker-and-blocker,Privacy-First Screen-Time Tracker and Blocker,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sktime-cli-a-command-line-tool-to,Sktime-CLI A command line tool to,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
